id,homeTeamId,awayTeamId,homeTeamRuns,awayTeamRuns,homeTeamWin,date,awayName,homeName,538home,538away,exchangeHomePrice,bestHomeExchangeId,exchangeAwayPrice,bestAwayExchangeId
4403,4,8,9.0,5.0,1.0,2017-08-16,Arizona Diamondbacks,Houston Astros,0.600000,0.400000,0.67,4,1.30,4
4405,22,25,17.0,2.0,0.0,2017-08-16,Atlanta Braves,Colorado Rockies,0.590000,0.410000,0.64,2,1.45,4
4406,16,5,5.0,4.0,1.0,2017-08-16,Chicago White Sox,Los Angeles Dodgers,0.720000,0.280000,0.31,2,2.75,4
4407,28,7,,,,2017-08-17,Cleveland Indians,Minnesota Twins,0.420000,0.580000,1.00,3,0.83,3
4408,4,8,,,,2017-08-17,Arizona Diamondbacks,Houston Astros,0.630000,0.370000,0.76,2,1.15,4
4409,1,6,,,,2017-08-17,Cincinnati Reds,Chicago Cubs,0.660000,0.340000,0.47,2,1.90,4
4410,22,25,,,,2017-08-17,Atlanta Braves,Colorado Rockies,0.590000,0.410000,0.55,2,1.65,4
4411,14,21,,,,2017-08-17,Tampa Bay Rays,Toronto Blue Jays,0.500000,0.500000,1.45,4,0.61,4
4412,30,2,,,,2017-08-17,St. Louis Cardinals,Pittsburgh Pirates,0.500000,0.500000,0.74,2,1.20,4
4414,9,10,,,,2017-08-17,New York Yankees,New York Mets,0.460000,0.540000,1.75,2,0.50,4
4415,13,5,,,,2017-08-17,Chicago White Sox,Texas Rangers,0.620000,0.380000,0.64,2,1.45,4
4416,17,15,,,,2017-08-17,Washington Nationals,San Diego Padres,0.490000,0.510000,0.86,2,1.00,4
4417,24,26,,,,2017-08-17,Philadelphia Phillies,San Francisco Giants,0.540000,0.460000,0.86,2,1.00,4
4459,20,7,,,,2017-08-18,Cleveland Indians,Kansas City Royals,0.390000,0.610000,1.80,4,0.47,2
4448,1,14,,,,2017-08-18,Toronto Blue Jays,Chicago Cubs,0.590000,0.410000,0.57,3,1.65,4
4450,30,2,,,,2017-08-18,St. Louis Cardinals,Pittsburgh Pirates,0.460000,0.540000,1.05,4,0.80,4
4449,19,27,,,,2017-08-18,Los Angeles Angels,Baltimore Orioles,0.520000,0.480000,0.76,2,1.15,4
4454,21,12,,,,2017-08-18,Seattle Mariners,Tampa Bay Rays,0.510000,0.490000,0.77,4,1.10,4
4451,18,10,,,,2017-08-18,New York Yankees,Boston Red Sox,0.560000,0.440000,0.80,4,1.05,4
4455,25,6,,,,2017-08-18,Cincinnati Reds,Atlanta Braves,0.580000,0.420000,0.83,4,1.00,4
4456,13,5,,,,2017-08-18,Chicago White Sox,Texas Rangers,0.660000,0.340000,0.45,4,1.80,4
4457,4,23,,,,2017-08-18,Oakland Athletics,Houston Astros,0.680000,0.320000,0.45,3,1.90,4
4458,28,8,,,,2017-08-18,Arizona Diamondbacks,Minnesota Twins,0.510000,0.490000,0.95,4,0.87,4
4460,22,3,,,,2017-08-18,Milwaukee Brewers,Colorado Rockies,0.600000,0.400000,0.57,2,1.60,4
4461,17,15,,,,2017-08-18,Washington Nationals,San Diego Padres,0.320000,0.680000,1.80,4,0.45,4
4462,24,26,,,,2017-08-18,Philadelphia Phillies,San Francisco Giants,0.590000,0.410000,0.62,2,1.45,4
4452,29,16,,,,2017-08-18,Los Angeles Dodgers,Detroit Tigers,0.330000,0.670000,1.75,4,0.50,3
4453,9,11,,,,2017-08-18,Miami Marlins,New York Mets,0.510000,0.490000,0.91,4,0.95,
